"12:12:22.49","0"
"12:12:22.50","0"
"12:12:22.51","0"
"12:12:22.52","0"
"12:12:22.53","0"
"12:12:22.54","0"
"12:12:22.55","0"
"12:12:22.56","0"
"12:12:22.57","0"
"12:12:22.58","0"
"12:12:22.59","0"
"12:12:22.60","0"
"12:12:22.61","0"
"12:12:22.62","0"
"12:12:22.63","0"
"12:12:22.64","0"
"12:12:22.65","0"
"12:12:22.66","0"
"12:12:22.67","0"
"12:12:22.68","0"
"12:12:22.69","0"
"12:12:22.70","0"
"12:12:22.71","0"
"12:12:22.72","0"
"12:12:22.73","0"
"12:12:22.74","0"
"12:12:22.75","0"
"12:12:22.76","0"
"12:12:22.77","0"
"12:12:22.78","0"
"12:12:22.79","0"
"12:12:22.80","0"
"12:12:22.81","0"
"12:12:22.82","0"
"12:12:22.83","0"
"12:12:22.84","0"
"12:12:22.85","0"
"12:12:22.86","0"
"12:12:22.87","0"
"12:12:22.88","0"
"12:12:22.89","10400"
"12:12:22.90","0"
"12:12:22.91","0"
"12:12:22.92","0"
"12:12:22.93","0"
"12:12:22.94","0"
"12:12:22.95","0"
"12:12:22.96","0"
"12:12:22.97","0"
"12:12:22.98","0"
"12:12:22.99","0"
"12:12:23.00","0"
"12:12:23.01","0"
"12:12:23.02","0"
"12:12:23.03","0"
"12:12:23.04","0"
"12:12:23.05","0"
"12:12:23.06","0"
"12:12:23.07","0"
"12:12:23.08","0"
"12:12:23.09","0"
"12:12:23.10","0"
"12:12:23.11","0"
"12:12:23.12","0"
"12:12:23.13","0"
"12:12:23.14","0"
"12:12:23.15","0"
"12:12:23.16","0"
"12:12:23.17","0"
"12:12:23.18","0"
"12:12:23.19","0"
"12:12:23.20","0"
"12:12:23.21","0"
"12:12:23.22","0"
"12:12:23.23","0"
"12:12:23.24","0"
"12:12:23.25","0"
"12:12:23.26","0"
"12:12:23.27","0"
"12:12:23.28","0"
"12:12:23.29","0"
"12:12:23.30","0"
"12:12:23.31","0"
"12:12:23.32","0"
"12:12:23.33","0"
"12:12:23.34","0"
"12:12:23.35","0"
"12:12:23.36","0"
"12:12:23.37","0"
"12:12:23.38","0"
"12:12:23.39","0"
"12:12:23.40","0"
"12:12:23.41","0"
"12:12:23.42","0"
"12:12:23.43","0"
"12:12:23.44","0"
"12:12:23.45","0"
"12:12:23.46","0"
"12:12:23.47","0"
"12:12:23.48","0"
"12:12:23.49","0"
"12:12:23.50","0"
"12:12:23.51","0"
"12:12:23.52","0"
"12:12:23.53","0"
"12:12:23.54","0"
"12:12:23.55","0"
"12:12:23.56","0"
"12:12:23.57","0"
"12:12:23.58","0"
"12:12:23.59","0"
"12:12:23.60","0"
"12:12:23.61","0"
"12:12:23.62","0"
"12:12:23.63","0"
"12:12:23.64","0"
"12:12:23.65","0"
"12:12:23.66","0"
"12:12:23.67","1696"
"12:12:23.68","24192"
"12:12:23.69","33744"
"12:12:23.70","34592"
"12:12:23.71","44144"
"12:12:23.72","45840"
"12:12:23.73","37984"
"12:12:23.74","48384"
"12:12:23.75","46688"
"12:12:23.76","37984"
"12:12:23.77","46688"
"12:12:23.78","37984"
"12:12:23.79","47536"
"12:12:23.80","33744"
"12:12:23.81","44992"
"12:12:23.82","44992"
"12:12:23.83","44144"
"12:12:23.84","34592"
"12:12:23.85","44992"
"12:12:23.86","44144"
"12:12:23.87","34592"
"12:12:23.88","44992"
"12:12:23.89","44144"
"12:12:23.90","34592"
"12:12:23.91","44992"
"12:12:23.92","44992"
"12:12:23.93","33744"
"12:12:23.94","44992"
"12:12:23.95","33744"
"12:12:23.96","44992"
"12:12:23.97","44992"
"12:12:23.98","44144"
"12:12:23.99","34592"
"12:12:24.00","44992"
"12:12:24.01","44992"
"12:12:24.02","33744"
"12:12:24.03","44992"
"12:12:24.04","44144"
"12:12:24.05","34592"
"12:12:24.06","44992"
"12:12:24.07","44144"
"12:12:24.08","34592"
"12:12:24.09","44144"
"12:12:24.10","34592"
"12:12:24.11","44144"
"12:12:24.12","34592"
"12:12:24.13","44992"
"12:12:24.14","44144"
"12:12:24.15","34592"
"12:12:24.16","44992"
"12:12:24.17","44992"
"12:12:24.18","44144"
"12:12:24.19","34592"
"12:12:24.20","44144"
"12:12:24.21","34592"
"12:12:24.22","44992"
"12:12:24.23","44144"
"12:12:24.24","34592"
"12:12:24.25","44992"
"12:12:24.26","44992"
"12:12:24.27","44144"
"12:12:24.28","34592"
"12:12:24.29","44144"
"12:12:24.30","34592"
"12:12:24.31","44992"
"12:12:24.32","44144"
"12:12:24.33","34592"
"12:12:24.34","44992"
"12:12:24.35","44992"
"12:12:24.36","44144"
"12:12:24.37","34592"
"12:12:24.38","44144"
"12:12:24.39","34592"
"12:12:24.40","44992"
"12:12:24.41","44992"
"12:12:24.42","33744"
"12:12:24.43","44992"
"12:12:24.44","44992"
"12:12:24.45","44144"
"12:12:24.46","34592"
"12:12:24.47","44144"
"12:12:24.48","34592"
"12:12:24.49","44992"
"12:12:24.50","44992"
"12:12:24.51","35992"
"12:12:24.52","0"

